ID#,SERIES,NAME,YEAR,MON,DAY,SITE,LAT,LONG,HOB,TYPE,PUR,YIELD,VENT,DEVIC
311,1968,293 ,1968,NOV,7,NZ-NS,73.387,54.858,,UG-T,WR,165,,
312,1968,293 ,1968,NOV,7,NZ-NS,73.387,54.858,,UG-T,WR,165,,
313,1968,294 ,1968,NOV,9,STS-D,49.79972,78.14444,,UG-T,PR,4,,
314,1968,295 Telkem-2,1968,NOV,12,STS-T,49.712,78.461,-31.4,UG-S,I-EM,0.24,,
315,1968,295 Telkem-2,1968,NOV,12,STS-T,49.7,78.5,,UG-S,I-EM,0.24,,
316,1968,295 Telkem-2,1968,NOV,12,STS-T,49.7,78.5,,UG-S,I-EM,0.24,,
317,1968,296 ,1968,DEC,18,STS-D,49.74083,78.08778,-194,UG-T,PR,8.9,,
318,1969,297 ,1969,MAR,7,STS-D,49.82833,78.05972,,UG-T,WR,49,,
319,1969,298 ,1969,APR,4,STS-D,49.75333,78.05361,,UG-T,WR,,,
320,1969,299 ,1969,APR,13,STS-D,49.73556,78.10472,,UG-T,PR,,,
321,1969,300 ,1969,MAY,16,STS-D,49.76778,78.08167,,UG-T,WR,16,,
322,1969,301 ,1969,MAY,31,STS-SU,49.95031,77.69422,,UG-S,WR,18,,
323,1969,302 ,1969,JUL,4,STS-D,49.75417,78.10917,,UG-T,PR,15,,
324,1969,302 ,1969,JUL,4,STS-D,49.75417,78.10917,,UG-T,WR,,,
325,1969,303 ,1969,JUL,23,STS-D,49.81972,78.13722,,UG-T,WR,16,,
326,1969,304 Grifon-1,1969,SEP,2,-RU-P,57.22,55.393,-1210,UG-S,I-OS,7.6,,
327,1969,305 Grifon-2,1969,SEP,8,-RU-P,57.22,55.417,-1210,UG-S,I-OS,7.6,,
328,1969,306 ,1969,SEP,11,STS-D,49.77778,77.98639,,UG-T,PR,6.2,,
329,1969,306 ,1969,SEP,11,STS-D,49.77778,77.98639,,UG-T,PR,,,
330,1969,307 ,1969,SEP,26,-RU,45.848,42.6,-725,UG-S,I-OS,10,,
331,1969,308 ,1969,OCT,1,STS-D,49.78639,78.10806,,UG-T,WR,16,,
332,1969,308 ,1969,OCT,1,STS-D,49.78639,78.10806,,UG-T,WR,,,
333,1969,309 ,1969,OCT,14,NZ-NS,73.39,54.787,-500,UG-T,WR,*     540,,
334,1969,309 ,1969,OCT,14,NZ-NS,73.39,54.787,,UG-T,WR,,,
335,1969,309 ,1969,OCT,14,NZ-NS,73.4,54.8,-520,UG-T,WR,,>1 kCi               ,
336,1969,310 ,1969,OCT,30,STS-D,49.84417,78.11556,,UG-T,SE,,,
337,1969,311 ,1969,NOV,27,STS-D,49.83667,78.05972,,UG-T,PR,,,
338,1969,312 ,1969,NOV,30,STS-B,49.92428,78.95575,,UG-S,WR,125,,
339,1969,313 Say-Utes-1,1969,DEC,6,-KZ-MA,43.867,54.8,-410,UG-S,I-EM,30,,
340,1969,314 ,1969,DEC,28,STS-SU,49.93733,77.71422,,UG-S,WR,40,,
341,1969,315 ,1969,DEC,29,STS-D,49.73222,78.10444,,UG-T,PR,10,,
342,1970,316 ,1970,JAN,29,STS-D,49.79222,78.11306,,UG-T,WE,42,,
343,1970,316 ,1970,JAN,29,STS-D,49.79222,78.11306,,UG-T,WE,,,
344,1970,316 ,1970,JAN,29,STS-D,49.79222,78.11306,,UG-T,WE,,,
345,1970,317 ,1970,FEB,18,STS-D,49.73083,78.1025,,UG-T,SE,0.001,,
346,1970,318 ,1970,MAR,27,STS-D,49.74444,78.00333,,UG-T,PR,6.5,,
347,1970,319 ,1970,MAY,27,STS-D,49.73139,78.10111,,UG-T,WR,0.9,,
348,1970,320 Magistral,1970,JUN,25,-RU-O,52.2,55.7,-700,UG-S,I-CV,2.3,,
349,1970,321 ,1970,JUN,28,STS-D,49.79333,78.11306,-332,UG-T,WR,88,,
350,1970,322 ,1970,JUN,28,STS-D,49.78222,78.05333,,UG-T,PR,,,
351,1970,322 ,1970,JUN,28,STS-D,49.78222,78.05333,,UG-T,WR,,,
352,1970,323 ,1970,JUL,21,STS-SU,49.95242,77.67289,,UG-S,WR,23,,
353,1970,324 ,1970,JUL,24,STS-D,49.81361,78.13222,,UG-T,WR,20,,
354,1970,325 ,1970,SEP,6,STS-D,49.78889,77.9975,,UG-T,WR,,,
355,1970,326 ,1970,SEP,6,STS-D,49.7525,78.00528,,UG-T,PR,34,,
356,1970,327 ,1970,OCT,14,NZ-NS,73.304,55.027,-1200,UG-T,WR,*    2200,2 Mci,TN?       
357,1970,327 ,1970,OCT,14,NZ-NS,73.304,55.027,,UG-T,WR,,,
358,1970,327 ,1970,OCT,14,NZ-NS,73.304,55.027,,UG-T,WR,,,
359,1970,328 ,1970,NOV,4,STS-SU,49.98922,77.76244,,UG-S,PR,27,,
360,1970,329 Say-Utes-2,1970,DEC,12,-KZ-MA,43.85,54.8,-740,UG-S,I,80,,
361,1970,330 ,1970,DEC,17,STS-D,49.75194,78.10167,,UG-T,WR,26,,
362,1970,331 Say-Utes-3,1970,DEC,23,-KZ-MA,44.025,54.933,-500,UG-S,I,75,,
363,1971,332 ,1971,JAN,29,STS-D,49.80528,78.16861,,UG-T,WE,1.8,,
364,1971,333 ,1971,MAR,22,STS-D,49.79333,78.11306,,UG-T,PR,67,,
365,1971,334 ,1971,MAR,22,STS-D,49.77444,78.08278,,UG-T,WR,,,
366,1971,335 Taiga,1971,MAR,23,-RU-P,61.4,56.2,-128,UG-S,I-EM,15,,
367,1971,335 Taiga,1971,MAR,23,-RU-P,61.4,56.2,-128,UG-S,I,15,,
368,1971,335 Taiga,1971,MAR,23,-RU-P,61.4,56.2,-128,UG-S,I,15,,
369,1971,336 ,1971,APR,9,STS-D,49.83222,78.03861,,UG-T,I,0.23,,
370,1971,337 ,1971,APR,25,STS-D,49.78028,78.03667,,UG-T,WR,90,,
371,1971,338 ,1971,MAY,25,STS-D,49.80417,78.145,,UG-T,WR,9,,
372,1971,339 ,1971,JUN,6,STS-SU,49.97542,77.66028,,UG-S,WR,16,,
373,1971,340 ,1971,JUN,19,STS-SU,49.96903,77.64081,,UG-S,WR,35,,
374,1971,341 ,1971,JUN,30,STS-B,49.946,78.98047,,UG-S,WR,5,,
375,1971,342 Globus-4,1971,JUL,2,-RU,67.283,63.467,-540,UG-S,I-SS,2.3,,
376,1971,343 Globus-3,1971,JUL,10,-RU,64.167,55.267,-470,UG-S,I-SS,2.3,,
377,1971,344 Globus-1,1971,SEP,19,-RU,57.508,42.643,-610,UG-S,I-SS,2.3,V,
378,1971,345 ,1971,SEP,27,NZ-NS,73.393,54.92,-1200,UG-T,WR,*    2450,15 Ci,TN 
379,1971,345 ,1971,SEP,27,NZ-NS,73.393,54.92,,UG-T,WR,,,
380,1971,345 ,1971,SEP,27,NZ-NS,73.393,54.92,,UG-T,WR,,,
381,1971,345 ,1971,SEP,27,NZ-NS,73.393,54.92,,UG-T,WR,,,
382,1971,346 Globus-2,1971,OCT,4,-RU-A,61.358,48.092,-595,UG-S,I-SS,2.3,,
383,1971,347 ,1971,OCT,9,STS-SU,49.97789,77.64144,,UG-S,WR,12,V,
384,1971,348 ,1971,OCT,21,STS-SU,49.97381,77.59733,,UG-S,WR,23,,
385,1971,349 Sapfir-1,1971,OCT,22,-RU-O,51.6,54.45,-1140,UG-S,I-CV,15,,
386,1971,350 ,1971,NOV,29,STS-D,49.73778,78.08139,,UG-T,WR,28,,
387,1971,350 ,1971,NOV,29,STS-D,49.73778,78.08139,,UG-T,WR,,,
388,1971,351 ,1971,DEC,15,STS-D,49.83056,77.99333,-115,UG-T,WE,6,,
389,1971,352 Galit,1971,DEC,22,-KZ-BA,47.897,48.133,-987,UG-S,I,64,,
390,1971,353 ,1971,DEC,30,STS-D,49.74917,78.00611,,UG-T,WR,50,,
391,1971,354 ,1971,DEC,30,STS-D,49.755,78.0475,,UG-T,WR,,,
392,1972,355 ,1972,FEB,10,STS-B,50.02428,78.87808,,UG-S,WR,16,V,
393,1972,356 ,1972,MAR,10,STS-D,49.75194,78.11806,,UG-T,WR,28,,
394,1972,356 ,1972,MAR,10,STS-D,49.75194,78.11806,,UG-T,WR,,,
395,1972,357 ,1972,MAR,28,STS-D,49.73417,78.0825,,UG-T,WR,6,,
396,1972,357 ,1972,MAR,28,STS-D,49.73417,78.0825,,UG-T,PR,,,
397,1972,357 ,1972,MAR,28,STS-D,49.73417,78.0825,,UG-T,SE,0.001,,
398,1972,358 Crater,1972,APR,11,-TU,37.35,62.05,-1720,UG-S,I-FE,15,,
399,1972,359 ,1972,APR,20,STS-D,49.84167,78.10722,,UG-T,SE,0.001,,
400,1972,360 ,1972,JUN,7,STS-D,49.83167,78.10944,,UG-T,WR,,,
401,1972,361 ,1972,JUN,7,STS-D,49.77306,77.99,,UG-T,WE,25,,
402,1972,362 ,1972,JUL,6,STS-D,49.73611,78.10917,,UG-T,WE,1.5,,
403,1972,363 Fakel,1972,JUL,9,-UK,49.8,35.4,-2483,UG-S,I-FE,3.8,,
404,1972,364 ,1972,JUL,27,NZ-SS,70.8,53.8,,UG-S,FS,10,,
405,1972,365 ,1972,AUG,16,STS-D,49.77056,78.05722,,UG-T,WE,8,,
406,1972,366 Region-3,1972,AUG,20,-KZ,49.4,48.142,-490,UG-S,I-SS,6.6,,
407,1972,367 ,1972,AUG,26,STS-SU,49.98197,77.71661,,UG-S,WR,21,,
408,1972,368 ,1972,AUG,28,NZ-NS,73.388,54.847,-900,UG-T,WR,*    1120,1 MCi                ,
409,1972,368 ,1972,AUG,28,NZ-NS,73.388,54.847,,UG-T,WR,,,
410,1972,368 ,1972,AUG,28,NZ-NS,73.388,54.847,,UG-T,WR,,,
411,1972,368 ,1972,AUG,28,NZ-NS,73.388,54.847,,UG-T,WR,,,
412,1972,369 ,1972,SEP,2,STS-SU,49.95942,77.64089,,UG-S,WR,2,,
413,1972,370 Dnepr-1,1972,SEP,4,-RU-M,67.75,33.1,-130,UG-T,I,2.1,,
414,1972,371 Region-1,1972,SEP,21,-RU-O,52.118,52.068,-490,UG-S,I-SS,2.3,,
415,1972,372 Region-4,1972,OCT,3,-RU,46.853,44.938,-490,UG-S,I-SS,6.6,,
416,1972,373 ,1972,NOV,2,STS-B,49.92697,78.81725,,UG-S,WR,165,,
417,1972,374 Region-2,1972,NOV,24,-RU-O,51.99,51.867,-680,UG-S,I-SS,2.3,,
418,1972,375 Region-5,1972,NOV,24,-KZ,51.842,64.21,-425,UG-S,I-SS,6.6,,
419,1972,376 ,1972,DEC,10,STS-D,49.82611,78.09194,,UG-T,WR,58,,
420,1972,376 ,1972,DEC,10,STS-D,49.82806,78.05806,,UG-T,WR,,,
421,1972,377 ,1972,DEC,10,STS-B,50.027,78.99556,-378,UG-S,PR,140,V,
422,1972,378 ,1972,DEC,28,STS-D,49.73611,78.10722,,UG-T,WR,,,
423,1973,379 ,1973,FEB,16,STS-D,49.81583,78.10667,,UG-T,WR,42,,
424,1973,380 ,1973,APR,19,STS-SU,49.984,77.614,,UG-S,WR,21,,
425,1973,381 ,1973,JUL,10,STS-D,49.79111,78.01278,,UG-T,WR,20,,
426,1973,381 ,1973,JUL,10,STS-D,49.79111,78.01278,,UG-T,WR,,,
427,1973,381 ,1973,JUL,10,STS-D,49.79111,78.01278,,UG-T,SE,0.001,,
428,1973,382 ,1973,JUL,23,STS-B,49.96889,78.8175,-465,UG-S,PR,212,V,
429,1973,383 Meridian-3,1973,AUG,15,-KZ,42.775,67.408,-610,UG-S,I-SS,6.3,,
430,1973,384 Meridian-1,1973,AUG,28,-KZ,50.527,68.323,-400,UG-S,I-SS,6.3,,
431,1973,385 ,1973,SEP,12,NZ-NS,73.314,55.056,-1500,UG-T,WR,>    3800,15 Ci,TN       
432,1973,385 ,1973,SEP,12,NZ-NS,73.314,55.056,,UG-T,WR,,,
433,1973,385 ,1973,SEP,12,NZ-NS,73.314,55.056,,UG-T,WR,,,
434,1973,385 ,1973,SEP,12,NZ-NS,73.314,55.056,,UG-T,WR,,,
435,1973,386 Meridian-2,1973,SEP,19,-KZ,45.758,67.825,-400,UG-S,I-SS,6.3,,
436,1973,387 ,1973,SEP,20,STS-B,49.96167,78.85556,,UG-S,WR,0.001,,
437,1973,388 ,1973,SEP,27,NZ-SS,70.731,53.836,-880,UG-S,FS,180,10 Ci                ,
438,1973,389 Sapfir-2,1973,SEP,30,-RU-O,51.65,54.55,-1145,UG-S,I-CV,10,,
439,1973,391 ,1973,OCT,26,STS-D,49.75222,78.1325,,UG-T,WE,15,,
440,1973,390 Kama-2,1973,OCT,26,-RU-BK,53.65,55.4,-2030,UG-S,I-CV,10,,
441,1973,392 ,1973,OCT,27,NZ-SS,70.78,54.035,-1900,UG-S,WR,4000,,TN               
442,1973,393 ,1973,NOV,4,STS-B,50.06306,78.93306,,UG-S,WR,,V,
443,1973,394 ,1973,DEC,14,STS-B,50.04381,78.98569,,UG-S,WR,80,,
444,1973,395 ,1973,DEC,31,STS-D,49.73944,78.08639,-157,UG-T,WR,0.5,,
445,1974,396 ,1974,JAN,30,STS-D,49.82333,78.04167,,UG-T,WE,24,,
446,1974,396 ,1974,JAN,30,STS-D,49.82333,78.04167,,UG-T,WE,6,,
447,1974,396 ,1974,JAN,30,STS-D,49.82333,78.04167,,UG-T,WE,,,
448,1974,397 ,1974,FEB,28,STS-D,49.83167,78.10944,,UG-T,SE,0.001,,
449,1974,398 ,1974,APR,16,STS-B,50.02444,78.92639,,UG-S,WR,1,V,
450,1974,399 ,1974,MAY,16,STS-D,49.73972,78.03583,,UG-T,WR,18,,
451,1974,400 ,1974,MAY,31,STS-B,49.96056,78.84417,-316,UG-S,PR,71,V,
452,1974,401 ,1974,JUN,25,STS-D,49.83056,78.10139,,UG-T,WE,3.5,,
453,1974,402 Kama-1,1974,JUL,8,-RU-BK,53.7,55.1,-2130,UG-S,I-CV,10,,
454,1974,403 ,1974,JUL,10,STS-D,49.77722,78.1125,,UG-T,WR,18,,
455,1974,404 ,1974,JUL,29,STS-B,49.9375,78.93583,,UG-S,WR,,,
456,1974,405 Gorizont-2,1974,AUG,14,-RU-T,68.903,75.823,-550,UG-S,I-SS,7.6,,
457,1974,407 ,1974,AUG,29,NZ-NS,73.397,54.905,-1000,UG-T,WR,>    1200,4.9 kCi              ,
458,1974,407 ,1974,AUG,29,NZ-NS,73.397,54.905,,UG-T,WR,,,
459,1974,407 ,1974,AUG,29,NZ-NS,73.397,54.905,,UG-T,WR,,,
460,1974,407 ,1974,AUG,29,NZ-NS,73.397,54.905,,UG-T,WR,,,
461,1974,407 ,1974,AUG,29,NZ-NS,73.397,54.905,,UG-T,WR,,,
462,1974,406 Gorizont-1,1974,AUG,29,-RU,67.085,62.625,-590,UG-S,I-SS,7.6,,
463,1974,408 ,1974,SEP,13,STS-D,49.76972,78.05528,,UG-T,WE,14,,
464,1974,409 Kristall,1974,OCT,2,-RU,66.1,112.65,-98,UG-S,I-EM,1.7,,
465,1974,410 Argon-3,1974,OCT,16,STS-B,49.9875,78.89417,,UG-S,WE,19,,
466,1974,411 ,1974,NOV,2,NZ-SS,70.81,53.91,-1500,UG-S,WR,2300,,TN               
467,1974,412 ,1974,NOV,28,STS-SU,49.95,77.7,,UG-S,WR,0.01,V,
468,1974,413 Lazurit,1974,DEC,7,STS-M,49.916,77.605,-75,UG-S,I-EM,1.7,,
469,1974,414 ,1974,DEC,16,STS-D,49.76778,78.08167,,UG-T,WR,6.7,,
470,1974,415 ,1974,DEC,16,STS-D,49.83306,78.02667,-126,UG-T,I,3.8,,
471,1974,416 ,1974,DEC,27,STS-B,49.96583,79.00333,,UG-S,WR,36,,
472,1975,417 ,1975,FEB,20,STS-D,49.7775,78.01556,,UG-T,WE,,,
473,1975,417 ,1975,FEB,20,STS-D,49.7775,78.01556,,UG-T,WE,,,
474,1975,417 ,1975,FEB,20,STS-D,49.7775,78.01556,,UG-T,WE,,,
475,1975,418 ,1975,FEB,20,STS-D,49.79889,78.00139,,UG-T,WE,55,,
476,1975,419 ,1975,MAR,11,STS-D,49.75472,78.1075,,UG-T,WR,24,,
477,1975,420 ,1975,APR,25,-KZ-BA,47.909,47.912,-600,UG-CS,I,0.35,,
478,1975,421 ,1975,APR,27,STS-B,49.9375,78.90361,,UG-S,WR,29,,
479,1975,422 ,1975,JUN,8,STS-D,49.75167,78.00583,,UG-T,PR,32,,
480,1975,423 ,1975,JUN,30,STS-B,49.98556,78.89694,,UG-S,WR,8,,
481,1975,424 ,1975,JUL,15,STS-D,49.79139,78.09444,,UG-T,WR,,,
482,1975,424 ,1975,JUL,15,STS-D,49.79139,78.09444,,UG-T,WR,,,
483,1975,425 ,1975,AUG,7,STS-D,49.80194,78.13056,,UG-T,WR,14,,
484,1975,425 ,1975,AUG,7,STS-D,49.80139,78.12833,,UG-T,WR,,,
485,1975,426 Gorizont-4,1975,AUG,12,-RU,70.763,126.953,-500,UG-S,I-SS,7.6,,
486,1975,427 ,1975,AUG,23,NZ-NS,73.334,54.682,-700,UG-T,WE,>    1100,,
487,1975,427 ,1975,AUG,23,NZ-NS,73.334,54.682,,UG-T,WE,,,
488,1975,427 ,1975,AUG,23,NZ-NS,73.334,54.682,,UG-T,WE,,,
489,1975,427 ,1975,AUG,23,NZ-NS,73.334,54.682,,UG-T,WE,,,
490,1975,427 ,1975,AUG,23,NZ-NS,73.334,54.682,,UG-T,WR,,,
491,1975,427 ,1975,AUG,23,NZ-NS,73.334,54.682,,UG-T,WR,,,
492,1975,427 ,1975,AUG,23,NZ-NS,73.334,54.682,,UG-T,WR,,,
493,1975,427 ,1975,AUG,23,NZ-NS,73.334,54.682,,UG-T,WR,,,
494,1975,428 Gorizont-3,1975,SEP,29,-RU-K,69.578,90.337,-830,UG-S,I-SS,7.6,,
495,1975,429 ,1975,OCT,5,STS-D,49.78306,78.08667,,UG-T,WR,0.2,,
496,1975,430 ,1975,OCT,18,NZ-SS,70.816,53.744,-1100,UG-S,WR,>     600,V                    ,
497,1975,430 ,1975,OCT,18,NZ-SS,70.816,53.744,,UG-S,WR,>     600,,
498,1975,431 ,1975,OCT,18,NZ-SS,70.816,53.753,,UG-S,WR,>     600,,
499,1975,432 ,1975,OCT,21,NZ-NS,73.307,55.01,-700,UG-T,WR,>    1300,300 kCi              ,
500,1975,432 ,1975,OCT,21,NZ-NS,73.307,55.01,,UG-T,WR,,,
501,1975,432 ,1975,OCT,21,NZ-NS,73.307,55.01,,UG-T,WR,,,
502,1975,432 ,1975,OCT,21,NZ-NS,73.307,55.01,,UG-T,WR,,,
503,1975,432 ,1975,OCT,21,NZ-NS,73.307,55.01,,UG-T,WR,,,
504,1975,433 ,1975,OCT,29,STS-B,49.95389,78.87389,,UG-S,WR,36,,
505,1975,434 ,1975,DEC,13,STS-D,49.81333,78.10861,,UG-T,WR,8,,
506,1975,435 ,1975,DEC,25,STS-B,50.04389,78.82,,UG-S,WR,59,,
507,1976,436 ,1976,JAN,15,STS-D,49.81,78.17139,,UG-T,WR,13,,
508,1976,437 ,1976,MAR,17,STS-D,49.75556,78.09917,,UG-T,WR,,V,
509,1976,438 ,1976,MAR,29,-KZ-BA,47.897,48.133,-990,UG-CS,I,10,,
510,1976,439 ,1976,APR,10,STS-D,49.755,78.0475,-130,UG-T,WR,0.1,V,
511,1976,441 ,1976,APR,21,STS-D,49.75472,78.1075,,UG-T,WR,7,,
512,1976,440 ,1976,APR,21,STS-B,49.90056,78.83083,,UG-S,WR,7,,
513,1976,442 ,1976,MAY,19,STS-D,49.7775,78.01556,,UG-T,WR,3.7,,
514,1976,443 ,1976,JUN,9,STS-B,49.99361,79.02444,,UG-S,WR,10,,
515,1976,444 ,1976,JUL,4,STS-B,49.90417,78.89944,,UG-S,WR,65,,
516,1976,445 ,1976,JUL,23,STS-D,49.74333,78.05167,,UG-T,WR,7,,
517,1976,446 ,1976,JUL,29,-KZ-BA,47.87,48.15,-1000,UG-S,I-CV,58,,
518,1976,447 ,1976,AUG,4,STS-SU?,49.87,77.7,,UG-S,WR,0.9,,
519,1976,448 ,1976,AUG,28,STS-B,49.975,78.92639,,UG-S,WR,53,,
520,1976,449 ,1976,SEP,29,NZ-NS,73.36,54.871,-400,UG-T,WR,130,10,
521,1976,449 ,1976,SEP,29,NZ-NS,73.36,54.871,,UG-T,WR,,,
522,1976,450 ,1976,OCT,20,NZ-NS,73.398,54.812,-300,UG-T,WR,13,,
523,1976,450 ,1976,OCT,20,NZ-NS,73.398,54.812,,UG-T,WR,,,
524,1976,450 ,1976,OCT,20,NZ-NS,73.398,54.812,,UG-T,FS,,,
525,1976,450 ,1976,OCT,20,NZ-NS,73.398,54.812,,UG-T,SE,0.001,,
526,1976,451 ,1976,OCT,30,STS-D,49.83139,78.05722,,UG-T,WE,2.8,,
527,1976,452 Oka,1976,NOV,5,-RU-YK,61.458,112.86,-1525,UG-S,I-OS,15,,
528,1976,453 ,1976,NOV,23,STS-B,50.01306,78.94333,,UG-S,WR,74,,
529,1976,454 ,1976,DEC,7,STS-B,49.94389,78.83917,,UG-S,WR,54,,
530,1976,454 ,1976,DEC,7,STS-B,49.94389,78.83917,,UG-S,WR,,,
531,1976,455 ,1976,DEC,7,STS-B,49.89917,78.78639,,UG-S,WR,95,,
532,1976,456 ,1976,DEC,30,STS-D,49.78028,78.03667,,UG-T,WR,10,,
533,1976,456 ,1976,DEC,30,STS-D,49.78028,78.03667,,UG-T,WR,,,
534,1977,458 ,1977,MAR,29,STS-D?,49.97,78.086,,UG-S,WR,24,,
535,1977,457 ,1977,MAR,29,STS-D,49.77639,78.0175,,UG-T,WR,25,,
536,1977,457 ,1977,MAR,29,STS-D,49.77639,78.0175,,UG-T,WR,,,
537,1977,457 ,1977,MAR,29,STS-D,49.77639,78.0175,,UG-T,SE,0.001,,
538,1977,459 ,1977,APR,25,STS-D,49.81333,78.10861,,UG-T,WR,10,,
539,1977,460 ,1977,MAY,29,STS-B,49.94639,78.77167,,UG-S,WR,44,,
540,1977,461 ,1977,JUN,29,STS-B,49.99944,78.86667,,UG-S,WR,9,,
541,1977,462 Meteorit-2,1977,JUL,26,-RU-K,69.575,90.375,-880,UG-S,I-SS,15,,
542,1977,463 ,1977,JUL,30,STS-D,49.75056,78.04917,,UG-T,WR,11,,
543,1977,463 ,1977,JUL,30,STS-D,49.75056,78.04917,,UG-T,WR,,,
544,1977,464 Meteorit-5,1977,AUG,10,-RU,50.955,110.983,-490,UG-S,I-SS,8.5,,
545,1977,465 ,1977,AUG,17,STS-D,49.83083,78.11389,,UG-T,WR,8,,
546,1977,466 Meteorit-3,1977,AUG,20,-RU-K,64.108,99.558,-600,UG-S,I-SS,8.5,,
547,1977,467 ,1977,SEP,1,NZ-NS,73.339,54.619,-600,UG-T,WR,120,,
548,1977,467 ,1977,SEP,1,NZ-NS,73.339,54.619,,UG-T,WR,,,
549,1977,467 ,1977,SEP,1,NZ-NS,73.339,54.619,,UG-T,WR,,,
550,1977,467 ,1977,SEP,1,NZ-NS,73.339,54.619,,UG-T,WR,*70-130?,,
551,1977,468 ,1977,SEP,5,STS-B,50.05556,78.91417,,UG-S,WR,78,,
552,1977,468 ,1977,SEP,5,STS-B,50.05556,78.91417,,UG-S,FS,,,
553,1977,469 Meteorit-4,1977,SEP,10,-RU,57.251,106.551,-540,UG-S,I,7.6,,
554,1977,470 Galit,1977,SEP,30,-KZ-BA,47.897,48.161,-1500,UG-S,I,10,,
555,1977,471 ,1977,OCT,9,NZ-NS,73.409,54.927,-160,UG-T,WR,5,3 kCi                ,
556,1977,472 ,1977,OCT,14,-KZ-BA,47.909,47.912,-600,UG-CS,I,0.1,,
557,1977,473 ,1977,OCT,29,STS-D,49.83417,78.08028,,UG-T,WR,42,,
558,1977,473 ,1977,OCT,29,STS-D,49.83417,78.08028,,UG-T,FS,,,
559,1977,474 ,1977,OCT,29,STS-B,50.05222,78.98028,,UG-S,WR,50,,
560,1977,475 ,1977,OCT,30,-KZ-BA,47.909,47.912,-600,UG-CS,I,*     0.1,,
561,1977,476 ,1977,NOV,12,STS-B,50.05222,78.86444,,UG-S,WR,,,
562,1977,477 ,1977,NOV,27,STS-D,49.75444,78.05028,,UG-T,WR,,,
563,1977,478 ,1977,NOV,30,STS-B,49.96722,78.87444,ya,UG-S,WR,70,,
564,1977,478 ,1977,NOV,30,STS-B,49.96722,78.87444,ya,UG-S,WR,,,
565,1977,479 ,1977,DEC,26,STS-D,49.81083,78.05417,,UG-T,WR,,,
566,1977,480 ,1977,DEC,26,STS-D,49.80139,78.12833,,UG-T,WR,6,,
567,1977,480 ,1977,DEC,26,STS-D,49.80194,78.13056,,UG-T,WR,0.001,,
568,1977,480 ,1977,DEC,26,STS-D,49.80194,78.13056,,UG-T,WR,,,
569,1977,480 ,1977,DEC,26,STS-D,49.80194,78.13056,,UG-T,WR,,,
570,1978,481 ,1978,MAR,19,STS-SU,49.945,77.704,,UG-S,WR,13,,
571,1978,482 ,1978,MAR,26,STS-D,49.76194,77.9825,-260,UG-T,WR,30,,
572,1978,482 ,1978,MAR,26,STS-D,49.76194,77.9825,,UG-T,WR,,,
573,1978,483 ,1978,APR,22,STS-D,49.75167,78.13167,,UG-T,WR,20,,
574,1978,483 ,1978,APR,22,STS-D,49.75167,78.13167,,UG-T,WR,,,
575,1978,483 ,1978,APR,22,STS-D,49.75167,78.13167,,UG-T,WR,,,
576,1978,484 ,1978,MAY,24,STS-D,49.74333,78.05167,,UG-T,SE,0.001,,
577,1978,485 ,1978,MAY,29,STS-D,49.79139,78.09444,,UG-T,WE,3,,
578,1978,486 ,1978,JUN,2,STS-D,49.74333,78.05167,,UG-T,SE,0.001,,
579,1978,487 ,1978,JUN,11,STS-B,49.91333,78.80194,,UG-S,WR,58,,
580,1978,488 ,1978,JUL,5,STS-B,49.9,78.86667,,UG-S,WR,87,,
581,1978,489 ,1978,JUL,28,STS-D,49.755,78.145,,UG-T,WR,60,,
582,1978,489 ,1978,JUL,28,STS-D,49.755,78.145,,UG-T,WR,,,
583,1978,489 ,1978,JUL,28,STS-D,49.755,78.145,,UG-T,WR,,,
584,1978,489 ,1978,JUL,28,STS-D,49.755,78.145,,UG-T,WR,,,
585,1978,489 ,1978,JUL,28,STS-D,49.755,78.145,,UG-T,WR,,,
586,1978,490 Kraton-4,1978,AUG,9,-RU,63.678,125.522,-560,UG-S,I-SS,22,,
587,1978,491 ,1978,AUG,10,NZ-NS,73.291,54.883,,UG-T,WR,180,,
588,1978,491 ,1978,AUG,10,NZ-NS,73.291,54.883,,UG-T,WR,,,
589,1978,491 ,1978,AUG,10,NZ-NS,73.291,54.883,,UG-T,WR,,,
590,1978,491 ,1978,AUG,10,NZ-NS,73.291,54.883,,UG-T,WR,,,
591,1978,491 ,1978,AUG,10,NZ-NS,73.291,54.883,-500,UG-T,WR,,70 Ci                ,
592,1978,491 ,1978,AUG,10,NZ-NS,73.291,54.883,,UG-T,FS,,,
593,1978,492 Kraton-3,1978,AUG,24,-RU,65.925,112.338,-577,UG-S,I-SS,22,V,
594,1978,493 ,1978,AUG,29,STS-D,49.81333,78.10861,,UG-T,WR,14,,
595,1978,493 ,1978,AUG,29,STS-D,49.81333,78.10861,,UG-T,WR,,,
596,1978,493 ,1978,AUG,29,STS-D,49.81333,78.10861,,UG-T,SE,0.001,,
597,1978,494 ,1978,AUG,29,STS-B,50.00611,78.96722,,UG-S,WR,119,,
598,1978,495 ,1978,SEP,12,-KZ-BA,47.909,47.912,-600,UG-CS,I,0.08,,
599,1978,496 ,1978,SEP,15,STS-B,49.92833,78.86167,,UG-S,WR,81,,
600,1978,497 ,1978,SEP,20,STS-D,49.79861,78.15,,UG-T,WE,1.1,,
601,1978,498 Kraton-2,1978,SEP,21,-RU-K,66.598,86.21,-890,UG-S,I-SS,15,,
