ID#,SERIES,NAME,YEAR,MON,DAY,SITE,LAT,LONG,HOB,TYPE,PUR,YIELD,VENT,DEVIC
695,Mandrel  ,Hudson Moon       ,1970,MAY ,26, NTS-RM,37.18260,-116.21340,-422.45, UG-T , WE  ,9,V,1.3 kCi 
696,Mandrel  ,Flask-Green       ,1970,MAY ,26, NTS-YF,37.11300,-116.06300,-529, UG-S , PR  ,105,V,63 Ci   
697,Mandrel  ,Flask-Yellow      ,1970,MAY ,26, NTS-YF,37.11800,-116.06400,-335, UG-S , PR  ,0.09,V,        
698,Mandrel  ,Flask-Red         ,1970,MAY ,26, NTS-YF,37.11619,-116.06670,-152.4, UG-S , PR  ,0.035,V,        
699,Mandrel  ,Piton-C           ,1970,MAY ,28, NTS-YF,37.13847,-116.02992,-100.58, UG-S , WR  ,2.5,V,25 kCi  
700,Mandrel  ,Piton-A           ,1970,MAY ,28, NTS-YF,37.14398,-116.03262,-236.22, UG-S , WR  ,0.8,V,>10 Ci  
701,Mandrel  ,Piton-B           ,1970,MAY ,28, NTS-YF,37.14100,-116.03500,         , UG-S , WR  ,    , ,        
702,Mandrel  ,Arnica-Yellow     ,1970,JUN ,26, NTS-YF,37.11392,-116.08614,-309.37, UG-S , WR  ,3.5, ,        
703,Mandrel  ,Arnica-Violet     ,1970,JUN ,26, NTS-YF,37.11700,-116.08500,-264, UG-S , WR  ,2,V,73 Ci   
704,Emery    ,Scree-Acajou      ,1970,OCT ,13, NTS-YF,37.13745,-116.03404,-249.33, UG-S , WR  ,1,V,11 Ci   
705,Emery    ,Scree-Alhambra    ,1970,OCT ,13, NTS-YF,37.13400,-116.03200,-192, UG-S , WR  ,2,V,        
706,Emery    ,Scree-Chamois     ,1970,OCT ,13, NTS-YF,37.13700,-116.03200,         , UG-S , SE  ,    , ,        
707,Emery    ,Tijeras           ,1970,OCT ,14, NTS-YF,37.07070,-116.00510,-560.62, UG-S , WR  ,89, ,        
708,Emery    ,Truchas-Chacon    ,1970,OCT ,28, NTS-YF,37.01400,-116.01900,-118.38, UG-S , SE  ,    , ,        
709,Emery    ,Truchas-Chamisal  ,1970,OCT ,28, NTS-YF,37.01400,-116.01800,-118, UG-S , SE  ,    ,V,3 Ci    
710,Emery    ,Truchas-Rodarte   ,1970,OCT ,28, NTS-YF,37.01500,-116.02000,         , UG-S , WR  ,8, ,        
711,Emery    ,Abeytas           ,1970,NOV ,5, NTS-YF,37.02947,-116.01181,-393.46, UG-S , WR  ,20, ,        
712,Emery    ,Penasco           ,1970,NOV ,19, NTS-YF,37.01479,-116.01588,-270.92, UG-S , WR  ,2, ,        
713,Emery    ,Carrizozo         ,1970,DEC ,3, NTS-YF,37.00600,-116.04100,         , UG-S , WR  ,    , ,        
714,Emery    ,Corazon           ,1970,DEC ,3, NTS-YF,37.00200,-116.03791,-241.12, UG-S , WR  ,0.1, ,        
715,Emery    ,Canjilon          ,1970,DEC ,16, NTS-YF,37.07252,-116.02499,-302.19, UG-S , WR  ,    , ,        
716,Emery    ,Artesia           ,1970,DEC ,16, NTS-YF,37.10017,-116.00794,-484.83, UG-S , WR  ,45, ,        
717,Emery    ,Avens-Andorre     ,1970,DEC ,16, NTS-YF,37.14200,-116.04000,         , UG-S , WR  ,    , ,        
718,Emery    ,Avens-Alkermes    ,1970,DEC ,16, NTS-YF,37.13700,-116.03900,         , UG-S , WR  ,    , ,        
719,Emery    ,Avens-Asamite     ,1970,DEC ,16, NTS-YF,37.13400,-116.03600,         , UG-S , WR  ,    , ,        
720,Emery    ,Avens-Cream       ,1970,DEC ,16, NTS-YF,37.14289,-116.03400,-292.91, UG-S , WR  ,20,V,66 Ci   
721,Emery    ,Carpetbag         ,1970,DEC ,17, NTS-YF,37.12914,-116.08300,-661.42, UG-S , WR  ,220,V,5 Ci    
722,Emery    ,Baneberry         ,1970,DEC ,18, NTS-YF,37.17314,-116.09886,-277.98, UG-S , WR  ,10,V,6.7 MCi 
723,Emery    ,Embudo            ,1971,JUN ,16, NTS-YF,37.03317,-116.01367,-303.06, UG-S , WR  ,18, ,        
724,Emery    ,Dexter            ,1971,JUN ,23, NTS-YF,37.01321,-116.01642,-119.94, UG-S , SE  ,    , ,        
725,Emery    ,Laguna            ,1971,JUN ,23, NTS-YF,37.02197,-116.02267,-454.92, UG-S , WR  ,20, ,        
726,Emery    ,Harebell          ,1971,JUN ,24, NTS-YF,37.14669,-116.06683,-518.77, UG-S , WR  ,38,V,840 Ci  
727,Emery    ,Camphor           ,1971,JUN ,29, NTS-RM,37.17678,-116.21149,-423.67, UG-T , WE  ,20,V,220 Ci  
728,Grommet  ,Diamond Mine      ,1971,JUL ,1, NTS-16,37.01153,-116.20339,-266.15, UG-T , VU  ,    , ,        
729,Grommet  ,Miniata           ,1971,JUL ,8, NTS-YF,37.11011,-116.05142,-528.83, UG-S , PR  ,83,V,180 Ci  
730,Grommet  ,Bracken           ,1971,JUL ,9, NTS-YF,37.16445,-116.03273,-304.8, UG-S , WR  ,0.25,V,1 Ci    
731,Grommet  ,Apodaca           ,1971,JUL ,21, NTS-YF,37.01438,-115.99193,-241.4, UG-S , WR  ,0.25, ,        
732,Grommet  ,Barranca          ,1971,AUG ,4, NTS-YF,37.02607,-116.01956,-270.74, UG-S , WR  ,    , ,        
733,Grommet  ,Nama-Amarylis     ,1971,AUG ,5, NTS-YF,37.14500,-116.03400,-272.8, UG-S , WR  ,    , ,        
734,Grommet  ,Nama-Mephisto     ,1971,AUG ,5, NTS-YF,37.14100,-116.03200,         , UG-S , WR  ,    , ,        
735,Grommet  ,Baltic            ,1971,AUG ,6, NTS-YF,37.13853,-116.04090,-411.48, UG-S , WR  ,    , ,        
736,Grommet  ,Algodones         ,1971,AUG ,18, NTS-YF,37.05719,-116.03633,-527.61, UG-S , WR  ,67, ,        
737,Grommet  ,Frijoles-Deming   ,1971,SEP ,22, NTS-YF,37.02200,-116.02000,-149.86, UG-S , SE  ,0.5, ,        
738,Grommet  ,Frijoles-Espuela  ,1971,SEP ,22, NTS-YF,37.02300,-116.01700,         , UG-S , SE  ,    , ,        
739,Grommet  ,Frijoles-Guaje    ,1971,SEP ,22, NTS-YF,37.02400,-116.01600,         , UG-S , WR  ,    , ,        
740,Grommet  ,Frijoles-Petaca   ,1971,SEP ,22, NTS-YF,37.02200,-116.01700,         , UG-S , WR  ,    , ,        
741,Grommet  ,Pedernal          ,1971,SEP ,29, NTS-YF,37.01103,-116.00733,-378.68, UG-S , WR  ,4, ,        
742,Grommet  ,Chantilly         ,1971,SEP ,29, NTS-YF,37.12448,-116.08698,-330.71, UG-S , WR  ,    , ,        
743,Grommet  ,Cathay            ,1971,OCT ,8, NTS-YF,37.11378,-116.03733,-377.95, UG-S , WR  ,7, ,        
744,Grommet  ,Lagoon            ,1971,OCT ,14, NTS-YF,37.17978,-116.05309,-304.8, UG-S , WR  ,5, ,        
745,Grommet  ,Cannikin          ,1971,NOV ,6, AK    ,51.47190,179.10690,-1790, UG-S , WR  ,4800, ,        
746,Grommet  ,Diagonal Line     ,1971,NOV ,24, NTS-FF,36.87922,-115.93469,-264.26, UG-S , WE  ,4,V,6.8 kCi 
747,Grommet  ,Parnassia         ,1971,NOV ,30, NTS-YF,37.16045,-116.07023,-330.71, UG-S , WR  ,10, ,        
748,Grommet  ,Chaenactis        ,1971,DEC ,14, NTS-YF,37.12394,-116.08956,-331.01, UG-S , WR  ,24, ,        
749,Grommet  ,Hospah            ,1971,DEC ,14, NTS-YF,37.02585,-116.02915,-302.03, UG-S , WR  ,11, ,        
750,Grommet  ,Yerba             ,1971,DEC ,14, NTS-YF,37.02325,-116.05863,-331.99, UG-S , WR  ,5, ,        
751,Grommet  ,Mescalero         ,1972,JAN ,5, NTS-YF,37.04566,-116.02954,-120.24, UG-S , WR  ,    , ,        
752,Grommet  ,Cowles            ,1972,FEB ,3, NTS-YF,37.00108,-116.01943,-301.78, UG-S , WR  ,2, ,        
753,Grommet  ,Dianthus          ,1972,FEB ,17, NTS-YF,37.16570,-116.05624,-304.8, UG-S , WR  ,3.5,V,18 Ci   
754,Grommet  ,Sappho            ,1972,MAR ,23, NTS-YF,37.11305,-116.08082,-197.82, UG-S , WR  ,4,V,9 Ci    
755,Grommet  ,Ocate             ,1972,MAR ,30, NTS-YF,37.00400,-116.01600,         , UG-S , WR  ,    , ,        
756,Grommet  ,Onaja             ,1972,MAR ,30, NTS-YF,37.00547,-116.02008,-279.04, UG-S , WR  ,8, ,        
757,Grommet  ,Longchamps        ,1972,APR ,19, NTS-YF,37.12194,-116.08383,-326.44, UG-S , WR  ,8, ,        
758,Grommet  ,Jicarilla         ,1972,APR ,19, NTS-YF,37.00661,-116.01661,-148.11, UG-S , WR  ,    , ,        
759,Grommet  ,Misty North       ,1972,MAY ,2, NTS-RM,37.20770,-116.20880,-376.08, UG-T , WE  ,19, ,        
760,Grommet  ,Kara              ,1972,MAY ,11, NTS-YF,37.11249,-116.08450,-259.08, UG-S , WR  ,0.5,V,7 Ci    
761,Grommet  ,Zinnia            ,1972,MAY ,17, NTS-YF,37.12056,-116.08789,-322.78, UG-S , WR  ,8,V,7 Ci    
762,Grommet  ,Monero            ,1972,MAY ,19, NTS-YF,37.06469,-116.00175,-537.35, UG-S , WR  ,12, ,        
763,Grommet  ,Merida            ,1972,JUN ,7, NTS-YF,37.11589,-116.08533,-204.22, UG-S , WR  ,0.8,V,10 Ci   
764,Grommet  ,Capitan           ,1972,JUN ,28, NTS-YF,36.99296,-116.09063,-134.48, UG-S , WR  ,0.6, ,        
765,Grommet  ,Tajique           ,1972,JUN ,28, NTS-YF,37.06959,-115.99211,-332.31, UG-S , WR  ,    , ,        
766,Grommet  ,Haplopappus       ,1972,JUN ,28, NTS-YF,37.13520,-116.03527,-184.4, UG-S , WR  ,6, ,        
767,Toggle   ,Diamond Sculls    ,1972,JUL ,20, NTS-RM,37.21453,-116.18336,-419.4, UG-T , WE  ,21, ,        
768,Toggle   ,Atarque           ,1972,JUL ,25, NTS-YF,37.01249,-116.01505,-294.2, UG-S , WR  ,1.5,V,        
769,Toggle   ,Cebolla           ,1972,AUG ,9, NTS-YF,37.00700,-116.02000,-287, UG-S , WR  ,    ,V,        
770,Toggle   ,Cuchillo          ,1972,AUG ,9, NTS-YF,37.00375,-116.01906,-198.81, UG-S , WR  ,    , ,        
771,Toggle   ,Solano            ,1972,AUG ,9, NTS-YF,37.00300,-116.01800,         , UG-S , SE  ,    , ,        
772,Toggle   ,Oscuro            ,1972,SEP ,21, NTS-YF,37.08206,-116.03656,-560.21, UG-S , WR  ,160, ,        
773,Toggle   ,Delphinium        ,1972,SEP ,26, NTS-YF,37.12136,-116.08572,-295.66, UG-S , WR  ,15, ,        
774,Toggle   ,Akbar             ,1972,NOV ,9, NTS-YF,37.16204,-116.03316,-267, UG-S , WR  ,0.6, ,        
775,Toggle   ,Arsenate          ,1972,NOV ,9, NTS-YF,37.12144,-116.03233,-250.24, UG-S , WR  ,0.6,V,12 Ci   
776,Toggle   ,Canna-Umbrinus    ,1972,NOV ,17, NTS-YF,37.14000,-116.03300,-213.36, UG-S , WR  ,    , ,        
777,Toggle   ,Canna-Limoges     ,1972,NOV ,17, NTS-YF,37.14000,-116.03300,6, UG-S , SE  ,    , ,        
778,Toggle   ,Tuloso            ,1972,DEC ,12, NTS-YF,37.03130,-116.02123,-271.09, UG-S , WR  ,0.2, ,        
779,Toggle   ,Solanum           ,1972,DEC ,14, NTS-YF,37.13809,-116.03473,-201.17, UG-S , WR  ,    ,V,        
780,Toggle   ,Flax-Source       ,1972,DEC ,21, NTS-YF,37.13990,-116.08330,-440, UG-S , WR  ,20, ,        
781,Toggle   ,Flax-Test         ,1972,DEC ,21, NTS-YF,37.13994,-116.08325,-688.85, UG-S , WE  ,, ,        
782,Toggle   ,Flax-Backup       ,1972,DEC ,21, NTS-YF,37.13994,-116.08325,         , UG-S , WE  ,, ,        
783,Toggle     , Alumroot              ,1973,FEB  ,14, NTS-YF ,37.14709,-116.05009,-182.88, UG-S  , WR ,       ,   ,         
784,Toggle     , Miera                 ,1973,MAR  ,8, NTS-YF ,37.10358,-116.02672,-568.39, UG-S  , WR ,67, V ,         
785,Toggle     , Gazook                ,1973,MAR  ,23, NTS-YF ,37.11727,-116.08703,-326.14, UG-S  , WR ,0.2, V , 12 Ci   
786,Toggle     , Natoma                ,1973,APR  ,5, NTS-YF ,37.17788,-116.05389,-243.84, UG-S  , WR ,       ,   ,         
787,Toggle     , Angus               ,1973,APR  ,25, NTS-YF ,37.00483,-116.02844,-452.63, UG-S  , WR ,9, V , 0.6 Ci  
788,Toggle     , Velarde             ,1973,APR  ,25, NTS-YF ,36.99400,-116.02200,-277, UG-S  , WR ,8, V , 250 Ci  
789,Toggle     , Colmor                ,1973,APR  ,26, NTS-YF ,37.01215,-116.01997,-245.81, UG-S  , WR ,0.5, V ,         
790,Toggle     , Starwort              ,1973,APR  ,26, NTS-YF ,37.12306,-116.05850,-563.88, UG-S  , WR ,90, V , 10 Ci   
791,Toggle     , Mesita                ,1973,MAY  ,9, NTS-YF ,37.00627,-116.01608,-149.25, UG-S  , WR ,       , V ,         
792,Toggle     , Rio Blanco-1        ,1973,MAY  ,17, -CO    ,39.79300,-108.36800,-2040, UG-S  , PR ,33,   ,         
793,Toggle     , Rio Blanco-2        ,1973,MAY  ,17, -CO    ,39.79300,-108.36700,        , UG-S  , PR ,33,   ,         
794,Toggle     , Rio Blanco-3        ,1973,MAY  ,17, -CO    ,39.79300,-108.36800,        , UG-S  , PR ,33,   ,         
795,Toggle     , Cabresto              ,1973,MAY  ,24, NTS-YF ,37.07805,-116.03077,-197.89, UG-S  , WR ,15,   ,         
796,Toggle     , Kashan                ,1973,MAY  ,24, NTS-YF ,37.16223,-116.05597,-265.18, UG-S  , WR ,2, V , 270 Ci  
797,Toggle     , Dido Queen            ,1973,JUN  ,5, NTS-RM ,37.18503,-116.21511,-391.36, UG-T  , WE ,18,   ,         
798,Toggle     , Almendro              ,1973,JUN  ,6, NTS-PM ,37.24510,-116.34600,-1066.52, UG-S  , WR ,250,   ,         
799,Toggle     , Potrillo              ,1973,JUN  ,21, NTS-YF ,37.09204,-116.02723,-567.02, UG-S  , WR ,58, V ,         
800,Toggle     , Portulaca             ,1973,JUN  ,28, NTS-YF ,37.14842,-116.08586,-466.34, UG-S  , WR ,24, V ,         
801,Toggle     , Silene                ,1973,JUN  ,28, NTS-YF ,37.11491,-116.04092,-198.12, UG-S  , WR ,0.005,   ,         
802,Arbor      , Polygonum             ,1973,OCT  ,2, NTS-YF ,37.15879,-116.07299,-213.36, UG-S  , WR ,       ,   ,         
803,Arbor      , Waller                ,1973,OCT  ,2, NTS-YF ,37.15391,-116.06771,-310.9, UG-S  , WR ,1, V , 3 Ci    
804,Arbor      , Husky Ace             ,1973,OCT  ,12, NTS-RM ,37.20039,-116.20317,-415.66, UG-T  , WE ,8,   ,         
805,Arbor      , Bernal                ,1973,NOV  ,28, NTS-YF ,37.01099,-116.02448,-285.29, UG-S  , WR ,5, V , 0.1 Ci  
806,Arbor      , Pajara                ,1973,DEC  ,12, NTS-YF ,36.99149,-116.02413,-278.17, UG-S  , WR ,5, V , 5 Ci    
807,Arbor      , Seafoam               ,1973,DEC  ,13, NTS-YF ,37.16140,-116.07305,-198.12, UG-S  , WR ,       , V , 5 Ci    
808,Arbor      , Spar                  ,1973,DEC  ,19, NTS-YF ,37.00577,-116.01889,-148.43, UG-S  , SE ,       ,   ,         
809,Arbor      , Elida                 ,1973,DEC  ,19, NTS-YF ,37.00114,-116.03141,-381.42, UG-S  , WR ,0.3, V , 0.8 Ci  
810,Arbor      , Pinodrops-Sloat     ,1974,JAN  ,10, NTS-YF ,37.17400,-116.05200,-342.9, UG-S  , WR ,       ,   ,         
811,Arbor      , Pinedrops-Tawny     ,1974,JAN  ,10, NTS-YF ,37.17400,-116.05200,        , UG-S  , WR ,       ,   ,         
812,Arbor      , Pinedrops-Bayou     ,1974,JAN  ,10, NTS-YF ,37.17400,-116.05200,-343, UG-S  , WR ,       , V , 6 Ci    
813,Arbor      , Latir                 ,1974,FEB  ,27, NTS-YF ,37.10426,-116.05284,-640.77, UG-S  , WR ,150,   ,         
814,Arbor      , Hulsea                ,1974,MAR  ,14, NTS-YF ,37.15513,-116.06409,-195.07, UG-S  , WR ,       , V , 67 Ci   
815,Arbor      , Sapello               ,1974,APR  ,12, NTS-YF ,37.01494,-116.04414,-180.74, UG-S  , WR ,       ,   ,         
816,Arbor      , Potrero               ,1974,APR  ,23, NTS-YF ,37.15997,-116.07641,-210.31, UG-S  , WR ,0.5,   ,         
817,Arbor      , Plomo                 ,1974,MAY  ,1, NTS-YF ,37.03110,-115.98560,-149.35, UG-S  , WR ,       ,   ,         
818,Arbor      , Jib                   ,1974,MAY  ,8, NTS-YF ,37.00098,-116.00162,-180.44, UG-S  , WR ,       ,   ,         
819,Arbor      , Grove                 ,1974,MAY  ,22, NTS-YF ,37.11481,-116.07470,-313.94, UG-S  , WR ,2.5, V , 26 Ci   
820,Arbor      , Jara                  ,1974,JUN  ,6, NTS-YF ,37.00384,-116.02351,-378.06, UG-S  , WR ,4, V ,         
821,Arbor      , Ming Blade            ,1974,JUN  ,19, NTS-RM ,37.21031,-116.20726,-387.65, UG-T  , WE ,20,   ,         
822,Bedrock    , Escabosa              ,1974,JUL  ,10, NTS-YF ,37.07503,-116.03182,-638.52, UG-S  , WR ,150, V ,         
823,Bedrock    , Crestlake-Tansan    ,1974,JUL  ,18, NTS-YF ,37.11900,-116.08600,-272, UG-S  , WR ,2, V , 19 Ci   
824,Bedrock    , Crestlake-Briar     ,1974,JUL  ,18, NTS-YF ,37.11900,-116.08600,-373.68, UG-S  , WR ,       , V ,         
825,Bedrock    , Puye                  ,1974,AUG  ,14, NTS-YF ,37.02341,-116.03636,-430.08, UG-S  , WR ,5, V ,         
826,Bedrock    , Portmanteau           ,1974,AUG  ,30, NTS-YF ,37.15248,-116.08333,-655.32, UG-S  , WR ,160,   ,         
827,Bedrock    , Pratt                 ,1974,SEP  ,25, NTS-YF ,37.01212,-116.03029,-313.96, UG-S  , WR ,5,   ,         
828,Bedrock    , Trumbull              ,1974,SEP  ,26, NTS-YF ,37.09321,-116.09476,-262.74, UG-S  , WR ,0.2,   ,         
829,Bedrock    , Stanyan               ,1974,SEP  ,26, NTS-YF ,37.13263,-116.06839,-573.02, UG-S  , WR ,100,   ,         
830,Bedrock    , Estaca                ,1974,OCT  ,17, NTS-YF ,37.03973,-116.04819,-321.05, UG-S  , WR ,       ,   ,         
831,Bedrock    , Hybla Fair            ,1974,OCT  ,28, NTS-RM ,37.20113,-116.20394,-404.47, UG-T  , WE ,       , V , 500 Ci  
832,Bedrock    , Temescal              ,1974,NOV  ,2, NTS-YF ,37.09319,-116.09167,-262.74, UG-S  , WR ,       , V , 2 Ci    
833,Bedrock    , Puddle                ,1974,NOV  ,26, NTS-YF ,37.00103,-116.01121,-183.97, UG-S  , SE ,       ,   ,         
834,Bedrock    , Keel                  ,1974,DEC  ,16, NTS-YF ,37.01130,-116.01763,-304.72, UG-S  , WR ,4,   ,         
835,Bedrock    , Portola             ,1975,FEB  ,6, NTS-YF ,37.17841,-116.05156,-198.12, UG-S  , WR ,0.35, V , 10 Ci   
836,Bedrock    , Portola-Larkin      ,1975,FEB  ,6, NTS-YF ,37.17841,-116.05156,-274, UG-S  , WR ,       , V ,         
837,Bedrock    , Teleme                ,1975,FEB  ,6, NTS-YF ,37.11412,-116.02104,-304.8, UG-S  , WR ,6,   ,         
838,Bedrock    , Bilge                 ,1975,FEB  ,19, NTS-YF ,37.00220,-116.02456,-318.35, UG-S  , WR ,       , V ,         
839,Bedrock    , Topgallant            ,1975,FEB  ,28, NTS-YF ,37.10620,-116.05625,-713.37, UG-S  , WR ,160,   ,         
840,Bedrock    , Cabrillo              ,1975,MAR  ,7, NTS-YF ,37.13401,-116.08424,-600.46, UG-S  , WR ,89, V , 11 Ci   
841,Bedrock    , Dining Car            ,1975,APR  ,5, NTS-RM ,37.18792,-116.21388,-383.01, UG-T  , WE ,20,   ,         
842,Bedrock    , Edam                  ,1975,APR  ,24, NTS-YF ,37.11567,-116.08739,-411.48, UG-S  , WR ,20,   ,         
843,Bedrock    , Obar                  ,1975,APR  ,30, NTS-YF ,37.10886,-116.02880,-568.8, UG-S  , WR ,38,   ,         
844,Bedrock    , Tybo                  ,1975,MAY  ,14, NTS-PM ,37.22078,-116.47416,-765.05, UG-S  , WR ,380,   ,         
845,Bedrock    , Stilton               ,1975,JUN  ,3, NTS-PM ,37.34010,-116.52290,-731.52, UG-S  , WR ,200,   ,         
846,Bedrock    , Mizzen                ,1975,JUN  ,3, NTS-YF ,37.09483,-116.03611,-637.18, UG-S  , WR ,140,   ,         
847,Bedrock    , Alviso                ,1975,JUN  ,11, NTS-YF ,37.11178,-116.07370,-183, UG-S  , SE ,       ,   ,         
848,Bedrock    , Futtock               ,1975,JUN  ,18, NTS-YF ,37.06564,-116.02196,-186.56, UG-S  , SE ,       ,   ,         
849,Bedrock    , Mast                  ,1975,JUN  ,19, NTS-PM ,37.35035,-116.32022,-910.7, UG-S  , WR ,520,   ,         
850,Bedrock    , Camembert             ,1975,JUN  ,26, NTS-PM ,37.27893,-116.36858,-1310.64, UG-S  , WR ,750,   ,         
851,Anvil      , Marsh                 ,1975,SEP  ,6, NTS-YF ,37.02365,-116.02831,-427.21, UG-S  , WR ,7,   ,         
852,Anvil      , Husky Pup             ,1975,OCT  ,24, NTS-RM ,37.22164,-116.17969,-327.96, UG-T  , WE ,15,   ,         
853,Anvil      , Kasseri               ,1975,OCT  ,28, NTS-PM ,37.29005,-116.41155,1264.92, UG-S  , WR ,1000, V ,         
854,Anvil      , Deck                  ,1975,NOV  ,18, NTS-YF ,37.02031,-116.02063,-326.14, UG-S  , WR ,5,   ,         
855,Anvil      , Inlet                 ,1975,NOV  ,20, NTS-PM ,37.22496,-116.36756,-818.33, UG-S  , WR ,500,   ,         
856,Anvil      , Leyden                ,1975,NOV  ,26, NTS-YF ,37.11726,-116.01888,-326.11, UG-S  , WR ,5,   ,         
857,Anvil      , Chiberta              ,1975,DEC  ,20, NTS-YF ,37.12765,-116.06157,-716, UG-S  , WR ,160,   ,         
858,Anvil      , Muenster              ,1976,JAN  ,3, NTS-PM ,37.29655,-116.33319,-1452.4, UG-S  , WR ,800,   ,         
859,Anvil      , Keelson               ,1976,FEB  ,4, NTS-YF ,37.06926,-116.03016,-639.62, UG-S  , WR ,150,   ,         
860,Anvil      , Esrom                 ,1976,FEB  ,4, NTS-YF ,37.10659,-116.03742,-654.6, UG-S  , WR ,160, V , 88 Ci   
861,Anvil      , Fontina               ,1976,FEB  ,12, NTS-PM ,37.27141,-116.48844,-1219, UG-S  , WR ,900,   ,         
862,Anvil      , Cheshire              ,1976,FEB  ,14, NTS-PM ,37.24264,-116.42021,-1167, UG-S  , WR ,350,   ,         
863,Anvil      , Shallows              ,1976,FEB  ,26, NTS-YF ,37.02852,-116.01577,-244.85, UG-S  , WR ,2.5, V ,         
864,Anvil      , Estuary               ,1976,MAR  ,9, NTS-PM ,37.30996,-116.36422,-856.79, UG-S  , WR ,350,   ,         
865,Anvil      , Colby                 ,1976,MAR  ,14, NTS-PM ,37.30599,-116.47148,-1273.4, UG-S  , WR ,800, V , 44 Ci   
866,Anvil      , Pool                  ,1976,MAR  ,17, NTS-PM ,37.25589,-116.32858,-881.18, UG-S  , WR ,500,   ,         
867,Anvil      , Strait                ,1976,MAR  ,17, NTS-YF ,37.10728,-116.05248,-782.42, UG-S  , WR ,210,   ,         
868,Anvil      , Mighty Epic           ,1976,MAY  ,12, NTS-RM ,37.20910,-116.21250,-396.24, UG-T  , WE ,20,   ,         
869,Anvil      , Rivoli                ,1976,MAY  ,20, NTS-YF ,37.13720,-116.06658,-199.64, UG-S  , WR ,0.6, V ,         
870,Anvil      , Billet                ,1976,JUL  ,27, NTS-YF ,37.07537,-116.04382,-636.57, UG-S  , WR ,58, V ,         
871,Fulcrum    , Gouda                 ,1976,OCT  ,6, NTS-YF ,37.13456,-116.06228,-200.1, UG-S  , WR ,0.6,   ,         
872,Fulcrum    , Sprit                 ,1976,NOV  ,10, NTS-YF ,37.03595,-116.01742,-183.18, UG-S  , WR ,       ,   ,         
873,Fulcrum    , Chevre                ,1976,NOV  ,23, NTS-YF ,37.17171,-116.05267,-317.3, UG-S  , WR ,2,   ,         
874,Fulcrum    , Redmud                ,1976,DEC  ,8, NTS-YF ,37.07926,-116.00162,-426.72, UG-S  , WR ,20,   ,         
875,Fulcrum    , Asiago                ,1976,DEC  ,21, NTS-YF ,37.12391,-116.06746,-330.8, UG-S  , WR ,11,   ,         
876,Fulcrum    , Sutter                ,1976,DEC  ,21, NTS-YF ,37.15190,-116.06343,-200.3, UG-S  , WR ,       ,   ,         
877,Fulcrum    , Rudder                ,1976,DEC  ,28, NTS-YF ,37.10049,-116.03646,-638.56, UG-S  , WR ,89,   ,         
878,Fulcrum    , Cove               ,1977,FEB  ,16, NTS-YF ,37.00700,-116.03200,        , UG-S  , WR ,3,   ,         
879,Fulcrum    , Oarlock            ,1977,FEB  ,16, NTS-YF ,37.01349,-116.02857,-317.6, UG-S  , WR ,8,   ,         
880,Fulcrum    , Dofino             ,1977,MAR  ,8, NTS-YF ,37.17619,-116.05295,-182.88, UG-S  , WR ,0.8, V , 25 Ci   
881,Fulcrum    , Dofino-Lawton      ,1977,MAR  ,8, NTS-YF ,37.17619,-116.05295,-282, UG-S  , WR ,       , V ,         
882,Fulcrum    , Marsilly              ,1977,APR  ,5, NTS-YF ,37.12023,-116.06228,-689.73, UG-S  , WR ,140, V , 15 Ci   
883,Fulcrum    , Bulkhead              ,1977,APR  ,27, NTS-YF ,37.09479,-116.02788,-594.36, UG-S  , WR ,67,   ,         
884,Fulcrum    , Crewline              ,1977,MAY  ,25, NTS-YF ,37.09433,-116.04486,-564.18, UG-S  , WR ,51,   ,         
885,Fulcrum    , Forefoot              ,1977,JUN  ,2, NTS-YF ,37.05494,-116.02496,-193.55, UG-S  , WR ,       ,   ,         
886,Fulcrum    , Carnelian             ,1977,JUL  ,28, NTS-YF ,37.09758,-116.10397,-208, UG-S  , WR ,0.6, V , 7 Ci    
887,Fulcrum    , Strake                ,1977,AUG  ,4, NTS-YF ,37.08657,-116.00687,-517.55, UG-S  , WR ,44,   ,         
888,Fulcrum    , Gruyere             ,1977,AUG  ,16, NTS-YF ,37.14516,-116.04909,-206.96, UG-S  , WR ,       ,   ,         
889,Fulcrum    , Gruyere-Gradino     ,1977,AUG  ,16, NTS-YF ,37.14516,-116.04909,-320, UG-S  , WR ,0.6, V , 0.8 Ci  
890,Fulcrum    , Flotost               ,1977,AUG  ,16, NTS-YF ,37.14672,-116.06311,-274.93, UG-S  , WR ,1.5, V , 3 Ci    
891,Fulcrum    , Scupper               ,1977,AUG  ,19, NTS-YF ,37.01762,-116.03161,-449.58, UG-S  , WR ,0.2,   ,         
892,Fulcrum    , Scantling             ,1977,AUG  ,19, NTS-YF ,37.11003,-116.05451,-701.04, UG-S  , WR ,120,   ,         
893,Fulcrum    , Ebbtide               ,1977,SEP  ,15, NTS-YF ,37.03279,-116.04314,-379.48, UG-S  , WR ,6,   ,         
894,Fulcrum    , Coulommiers           ,1977,SEP  ,27, NTS-YF ,37.15117,-116.06756,-530.35, UG-S  , WR ,20, V , 0.9 Ci  
895,Cresset    , Bobstay               ,1977,OCT  ,26, NTS-YF ,37.00760,-116.01670,-381.3, UG-S  , WR ,5, V ,         
896,Cresset    , Hybla Gold            ,1977,NOV  ,1, NTS-RM ,37.18780,-116.21300,-384.99, UG-T  , WE ,10, V ,         
